status;order_id;rup_code;flag_minikom;product_id;total_qty;nama_satker;rup_name;kode_penyedia;funding_source;rup_desc;shipping_fee;fiscal_year;shipment_status;mak;total;rekan_id;order_date;count_product;kode_satker;kode_klpd;last_update_ref
ON_PROCESS;01KTWKC6JXHJMTB0BAJGSPM65G;66399315;Tidak;9a3e8310-4381-4296-a366-dcc39ef045e6, 7fd5e652-b8af-4ef8-9b75-d534db4c2dd2, fe3443bc-2d13-4f74-b79b-8cd9bd12b900, 1867488a-ee7c-4290-a175-a6395b856b42, 52a4b198-4987-4607-b48e-9e4074b9e819, 2e69c392-2084-481d-a204-1c57b71acbf1, 439cd61a-01ca-4423-ac4a-d8615048428a, 77fe3713-4fa3-42d5-abd0-a29b723a6336, 4218dc20-5722-44d2-9fb3-6761296fc667, 24b686e4-831b-484a-bd6e-e5d3124919c2, bf1cd5c9-34d6-4e4a-b7df-d00dedb445f2, 0884860d-05f0-4b7e-a259-fa1f407a17f7, de833488-9134-4b65-92a3-73c7f6846c47, c71ad646-ab72-49b0-ac4a-cbd49c47aa17, 1f4a2741-10a8-4bb2-8e59-02c556a212fa, 971b2758-355f-4da2-9302-b9a3a4a8a851, 5e0b7b47-7b23-468c-8a1c-52fdb99948dc, 7f1730ff-3985-44eb-9bf5-649c172b10ea, 2b3d13e6-a0ac-420d-9348-9218262be0a0, 32087eab-d275-4e98-8c31-edf17ce2449e, 8245ebbf-eaba-401f-94ad-74b2de192642, 29e21a5f-0376-4722-81de-4315c9cf4d17, b9d06ea0-0359-419d-abb1-075d5077635c, f635a2c9-06c6-41d1-a8d1-d235ca541207, 8dc4f1d2-9ffa-4324-b7f4-8dd8a0b33314, 679e5c4f-5dc3-4cdf-a67b-8a6c3e113909, 6ee07b58-f6d3-47fd-9fcd-2288efd08247;280;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA;Belanja Pakaian Kerja, Bahan dan Konsumsi Pelatihan - BLK Purworejo;01JK0ADAEF2QJ3HZX1H9D2SRGN;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.011.052.0A.521211;17523592;683146;2026-06-12T00:00:00Z;27;035636;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KFYJZGMEGZE10636CJ8MY376;63513640;Tidak;fde638c4-f696-47c0-bb74-0ed67b21363c;10;BALAI BESAR PERLUASAN KESEMPATAN KERJA;Pengadaan Jasa Tenaga Alih Daya Satpam, Petugas Kebersihan dan Pramubakti Satpel Dumai (periode Januari s.d Mei 2026);01JNJ4XRTYSV2PM9D20T1ZP5JW;APBN;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja, ;0;2026;DRAFT;WA.6621.EBA.994.002.0f.521111;315733890;0;2026-01-27T00:00:00Z;1;259322;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KDQ1KTW9R5X9NWE6EYG6PGE0;62567306;Tidak;7907e2ff-0cb3-4d2d-9a39-a2e0f7301fa3;200;DIREKTORAT BINA PERLUASAN KESEMPATAN KERJA;Belanja Jasa Lainnya BDC 003;01JBY93PFF67PZKX4A22Z15V9M;APBN;Perluasan Kesempatan Kerja, ;0;2026;DRAFT;DN.2175.BDC.003.051.0A.522191;1586650200;5757127;2025-12-31T00:00:00Z;1;626041;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KNGX304M6Y73MK9CV4BXG89M;65584502;Tidak;ecd08809-3556-4aad-b1be-06741119c97f, d7f66cff-52fa-4f06-9694-5e6423aa4cf6;68;BIRO PERENCANAAN;Pengadaan Paket Fullboard Meeting Luar Kota LISTRAF Komponen C;01JSBSCX6K88Y1YQEK8DZQEGM6;APBN;Peningkatan Perencanaan Program dan Anggaran, ;0;2026;COMPLETED;WA.2160.AEA.002.055.0O.524119;69180000;0;2026-04-07T00:00:00Z;2;450922;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KDPWDCTA2HCGTBRY1E96FPBT;62551102;Tidak;7d042e1e-30be-4e8d-a217-06806e19f59c;36;PUSAT PASAR KERJA;Pengadaan Jasa Outsourcing/ Alih Daya dan Keamanan Pusat Pasar Kerja Tahun 2026;01KBEP5ZS97JXQ3E3619KYN5C4;APBN;Peningkatan Pelayanan Pasar Kerja, ;0;2026;DRAFT;WA.6595.EBA.994.002.0A.521111;293106600;0;2025-12-30T00:00:00Z;1;626011;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KKZ890GSPYKQA2G3K3ZH7T3Y;66185950;Tidak;9d224d0c-1dd9-4178-9f5c-708a70b21c58, 3a04e736-1c9a-4c00-9347-7e80089aef50, ae1538b1-e7bf-4cd5-b933-6d1b6323c99f, ece7f23b-fb94-4de8-af20-6cd0ab1ac3a8, a560d862-66ee-42fb-8a11-e4a8620698ef, c3fce501-2577-4243-a492-484e87a8d683, 2e6d4e6e-0b3a-4455-8e67-4b2355a9974e, 60954825-ae99-4d77-a51e-2ca68ff9920e, d7e0a48e-7a36-45c6-a544-f358be585074, d5a40cea-449c-4c57-ac7e-66d55c6c641b, 94247e51-d315-48b5-9c45-899b701e70f9, 882f6bca-a433-467a-b601-9266d365d2d2, 49781587-137e-46b9-8eff-2062997961ab, 847a78e8-7102-44fa-a995-62ee95ee1548, 6682d95c-9625-4024-9be8-06ff9ef21167, 3a63bb1b-4038-4b9a-a8ef-66ede4434d43, 67e8fd2e-c11e-4d27-826d-f1b8f5feaa76, 08b6134a-72fd-4279-a8bd-bc9b21b02e95, e35b484d-00d0-4686-bde7-ba7f9c0f9cca, 4f6fde3d-fa1b-4b92-8ebc-a20484c5422a, 166fc230-6597-4e09-8ee8-d4f736f2cb63, 0b24e404-b7e9-4187-b851-5342f52bb0a3, efaa8c7b-b046-48c2-903f-e525294899de, aa34541d-7bc4-44f0-9ac1-9960a3d6976d, 487af6c7-fcd6-4a90-87bc-141aca46d5c4, d02bfec9-e739-42f8-846f-f8c2a707aa81, f873fea9-e88f-4b4d-bfce-24afc9a292a8;263;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan TMT Klaster;01J81QPN27R0FDVY86ZEFZ77TW;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.003.053.0A.521211;10330770;2502042;2026-03-18T00:00:00Z;27;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KMQ78MJ7ZJ70MTANS896Z116;66474105;Tidak;f62bcd27-064c-456d-8313-a3a8965ecfdb;2;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO;Bahan Pelatihan Tailor Made Training 40 JP;01JAYK7BA0MEZ4014EFKCTSSY8;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;49950;2026;COMPLETED;DL.4057.SCO.003.053.0B.521211;16703502;759449;2026-03-27T00:00:00Z;1;050302;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
CANCELLED_ON_NEGOTIATION;01KKJEAH3259PYSVRD7S5FFE66;66263354;Tidak;41565c39-4ff5-4329-8b5a-16ffd641c664;1;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Jasa Event Organizer dan Multimedia;01JHHE3CRNHK3NZG76G3T65V71;APBN;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja dan Fasilitasi Kesejahteraan Pekerja, ;;2026;DRAFT;DN.5586.BDC.002.056.0C.522191;721500;83587619009;;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KVCDDGB6JFW0FXEWT9NVZBVD;66299553;Tidak;f2c36222-cc6d-4c2b-b33c-69c51e04c7a1;48;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA;Belanja Pengadaan Pakaian Kerja Peserta UPTD BLK Disnaker Sragen;01JR9NJ3E5JK5JKT4A18PYKCVK;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.011.054.0A.521211;7006320;0;2026-06-19T00:00:00Z;1;035636;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KKWSBG8MSWPVRSDFS1VFTH99;66399315;Tidak;8810589e-c9ab-434f-8e01-7ca704d634d4;1744;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA;Belanja Pakaian Kerja, Bahan dan Konsumsi Pelatihan - BLK Purworejo;01JK5EHN63GQ7WVVK8C23JZJHP;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.011.052.0A.521211;34705600;78039009;2026-03-26T00:00:00Z;1;035636;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KF0D0C1AMZ00SZMDX6MZFHVW;63554509;Tidak;2e9e44f9-f4fb-4973-86fc-2ef971e2eb9d;96;Sekretariat Badan Nasional Sertifikasi Profesi;Belanja Jasa Lainnya Tenaga Alih Daya;01JCF7KZC856GBJ27DTAKDJR7Q;APBN;Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ;0;2026;DRAFT;WA.6988.EBA.994.002.0A.522191;858527808;695260;2026-01-16T00:00:00Z;1;452533;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KVCS3R112VT8AKZHF83TFVXK;66297464;Tidak;ad4059ee-278e-467c-86f0-bfa79c62e18f;1;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA;Belanja Pengadaan Bahan Pelatihan UPTD Technopark Sragen;01JR9NJ3E5JK5JKT4A18PYKCVK;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.011.057.0A.521211;17800000;0;2026-06-19T00:00:00Z;1;035636;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KEEZW87RZQ412PR514W1BRW3;62766537;Tidak;3e33bf20-0215-4b81-9c23-dad167bf90a0, a652648c-360e-46a6-9491-f6c78184f6b9, fc3719e8-866d-444c-a7f7-2451f888636d;528;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS BEKASI;Tenaga Alih Daya, Petugas Kebersihan, Satpam dan Pengemudi BBPVP Bekasi;01JC8JCGTVBWCQFZ9RNBJGRW32;APBN;Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ;0;2026;DRAFT;WA.6988.EBA.994.002.0C.521111;2638308000;15607127;2026-01-09T00:00:00Z;4;452558;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
CANCELLED_ON_NEGOTIATION;01KJS7T14RF1H3V26N8VMXCSYP;65763837;Tidak;d0ae0690-369e-48f2-a71a-5dae10489c44;800;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN;Pakaian Kerja 62 Paket Pelatihan Vokasi Bidang Pariwisata dan Industri Kreatif PNBP;01JVRVDEC43RX7Y20Y0KAGG81J;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;;2026;DRAFT;DL.4057.SCO.005.052.0A.521211;142080000;0;;1;451094;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
CANCELLED;01KR06CJ40WDPKRVP3DJCNQV4M;63966201;Tidak;cbe3d6b1-a593-4cc8-b50a-67de3e79ff3f, e816ecd8-dd8a-4e80-9447-5d34a132f790;19;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Pengadaan Jasa Lainnya Tenaga Alih Daya Ditjen PHI dan Jamsos;01JB0W1YHSNPS4PMNKJVCPZAM2;APBN;Dukungan Manajemen Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja, ;;2026;DRAFT;WA.6623.EBA.994.002.01.522191;238545947;336190;2026-05-12T00:00:00Z;3;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KQF1XRJ4WM1KMACA2Q24T91N;66185662;Tidak;e0afdbc5-efff-4570-abf9-178468247a64, c023fc3e-9ec0-483f-9280-64068f8267e8, 09466ca5-22ca-4071-806d-683e502806e2, 4103a27e-f90e-4c76-8548-05ace9ca40d5;10;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan Vokasi (PNP);01JCF5TRQVKW157PX3JC6JFJ1Y;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;0;2026;COMPLETED;DL.4053.PDI.002.051.0A.521211;3677985;2705108;2026-05-03T00:00:00Z;4;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KV519MVCKBW1D2PRXQHRXG00;63093792;Tidak;ff913ca8-4573-41e9-b773-b4dd2a09f116, dbed8759-b7be-4c27-a876-fd30e16cfc2c;544;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Pakaian Kerja dan Kaos Peserta Pelatihan (189 Paket);01JBGDSJNXNZCRFFDHX1P49CE2;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;SHIPPING;DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.052.0C.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.005.052.0C.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.007.052.0C.521211, DL.4057.SCO.008.052.0A.521211, DL.4057.SCO.008.052.0B.521211, DL.4057.SCO.035.051.0B.521211, DL.4057.SCO.035.054.0B.521211, DL.4057.SCO.035.055.0B.521211, DL.4057.SCO.035.056.0B.521211;68269440;16727127;2026-06-17T00:00:00Z;11;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KSEZ1C9P3FCKAJ69BGZFWJ8C;66939410;Tidak;6b1e9ae8-b6d9-4828-b634-84398c8530b5, 774f98f7-e54a-47a9-bb7c-6b8073d8abe6;49;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Jasa Outsourcing (Alih Daya) ;01JWZFJ3ZV3VQEMXA3Q3MADA6T;APBN;Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ;0;2026;DRAFT;WA.6988.EBA.994.002.0I.522191, WA.6988.EBA.994.002.0J.522191;250349400;0;2026-05-29T00:00:00Z;3;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KQRK55WKGS63E9E91EH56C7H;66185662;Tidak;fd03e592-5b0c-458d-aa68-56d577ec4564;76;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan Vokasi (PNP);01JCYR1H5KAHWBXMZNS2PMK7NJ;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;0;2026;COMPLETED;DL.4053.PDI.002.051.0A.521211;1501000;12452042;2026-05-04T00:00:00Z;1;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KQXQZAYDFVMA3W691WEATA1H;62773117;Tidak;25fe5e71-c81a-4ee2-9117-c12594064248;80;SEKRETARIAT JENDERAL KEMNAKER;Paket Meeting Kerja Sama Dalam Negeri;01K2E74191MBNTKP9NTR2QADKV;APBN;Peningkatan Pengelolaan Kerja Sama Dalam dan Luar Negeri, ;0;2026;COMPLETED;WA.2162.AEC.001.052.0A.524114;95760000;0;2026-05-07T00:00:00Z;1;450938;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KN3KYN9TEGHPWNEAX87WJN05;65907643;Ya;bb68b719-6e83-4e03-aef0-822626b139a7;3225806;BADAN PERENCANAAN DAN PENGEMBANGAN KETENAGAKERJAAN;Layanan SMS Premium (OTP/Broadcast) ;01JHFBGKDFP6HFR8Z2TWK89S45;APBN;Dukungan Manajemen Badan Perencanaan dan Pengembangan Ketenagakerjaan, ;0;2026;DRAFT;WA.6624.EBA.994.002.BC.522191;1958612629;17993127;2026-04-01T00:00:00Z;1;452677;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KKB1BJF0CY0Y6517NB9N39EP;66262515;Tidak;ef683eb6-2720-444b-95b8-fb5e655b186f;108;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Paket Meeting Fullboard Peserta dan Panitia;01JZ7AW85Y5KPZY8E4N1CKS8MZ;APBN;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja dan Fasilitasi Kesejahteraan Pekerja, ;0;2026;COMPLETED;DN.5586.BDC.001.051.0A.524114;106920000;0;2026-03-10T00:00:00Z;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
CANCELLED_ON_REVIEW;01KP5MC479BHRG26Q2ZT3798J6;66123873;Tidak;492c8ec9-6ff6-4996-abaf-e042cfaf964d;80;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Paket Meeting Fullboard Peserta, Penyelenggara, dan Moderator;01KJW2ZY5ZBYCDZW364XGD5709;APBN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan, ;;2026;DRAFT;DN.6587.BDC.001.051.0B.524119;57600000;0;;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KNTTWAA1XQQS0PB0P5S6VKGF;66185662;Tidak;4ff1dcfe-5387-4638-a0f5-b976f8c213bb, b2ab6f13-1a1a-4515-99fc-81c464f304b5;40500;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan Vokasi (PNP);01JECVJTV2F83YZ3N92P8EB0C0;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;0;2026;COMPLETED;DL.4053.PDI.002.051.0A.521211;15473400;4035029;2026-04-10T00:00:00Z;2;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KTMWDGM7AKA0TJ01YA9RNMTY;63390080;Tidak;17a9ad3b-36ad-4808-86b1-bc51bfbdc0a7;23;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS LOMBOK TIMUR;Pakaian Kerja;01JYGPS1FZS5WAVV2XF7DF1GQ7;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.003.056.0B.521211;3829500;0;2026-06-09T00:00:00Z;1;230302;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
CANCELLED_ON_NEGOTIATION;01KN17S1K3KE5KHV5NJS9RWMXA;66121341;Tidak;116f359b-901a-45f8-a60d-2712a0806444;1072;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN;Konsumsi Peserta Pelatihan 420 JP Reguler PBK RM;01JDRRYY3RKB31B6D8MQTVFZK7;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;;2026;DRAFT;DL.4057.SCO.003.052.0A.521211;21440000;5079026;;1;451094;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
ON_PROCESS;01KNPC0CE7D2XWZF4NZ43PHFNP;66121071;Tidak;8c2b6024-3954-49d9-94a4-ad63660eb9e8;374;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN;Konsumsi Peserta Pelatihan 240 JP Reguler PNBP;01K7P0067ZG2CA6RAJ5KWNE08H;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;DRAFT;DL.4057.SCO.007.052.0A.521211;7480000;0;2026-04-08T00:00:00Z;1;451094;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KP55DVVH0V3KP0QNMASSVCWA;63091859;Tidak;c5a70ea1-9478-4cd4-bf6c-4081ea3e6f25, 4e5e8ab2-9f69-43a0-b6b0-f2d3fd5d671a, 6c93b200-5e6e-40b7-bda0-2a3fa3e34be8, 32022696-0655-47eb-93e4-ef8e89211ec5;100;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Bahan Sertifikasi Lulusan (231 Paket);01JPHT8R3TKWRTQ8663M9DRT2Q;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;0;2026;COMPLETED;DL.4053.PDI.002.051.0A.521211, DL.4053.PDI.002.051.0B.521211, DL.4053.PDI.003.051.0A.521211;12454200;43475011;2026-04-16T00:00:00Z;4;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KRDGVY1M1FFWCQXTWQMYD33H;66185662;Tidak;4aaf9534-40ee-4b5b-92e6-e2e21f5af757, 41355477-a4d0-4a27-8bcc-8c02ec9af4bf, bc1d8a78-70e2-48a3-8eed-d5ef2f568aea, 032a532b-2803-466b-87bc-4cec03a9f828, 054461b3-7c95-45a3-afe4-03a7198cd27c, 5af293fb-e453-49e1-92e3-58b3ea3aa86b, a9704d9b-45d3-4d07-972d-6d87c3fea9bb, f1699f33-3739-4de5-a1c7-303e27527340, 1fd49a77-e8c7-4c2e-aaab-efd408823c38, 04bcfa0b-8fab-4b7d-a32f-fcb2f7f55eff, 6c2e1459-de37-4029-96a1-80cb707b5eac, 431388c6-b03f-4b02-9c38-a7d7f4f269df, fab17c70-af5c-4f92-9ffe-335cb0e2ca98;97;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan Vokasi (PNP);01JYDESZTP0YA22FBCZT8CDSRE;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;0;2026;COMPLETED;DL.4053.PDI.002.051.0A.521211;4115325;0;2026-05-12T00:00:00Z;13;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KN9PSWAVMANH4GXXW07K2PKA;66472832;Tidak;915a05b8-dcd5-4b02-9c88-c7a7c2ffd06e;1;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO;Bahan Pelatihan Teknisi AC Residential 180 JP;01JE38V96ANYX227NYM5BTBS56;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;277500;2026;COMPLETED;DL.4057.SCO.003.052.0A.521211;21986464;990057;2026-04-06T00:00:00Z;1;050302;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
CANCELLED_ON_NEGOTIATION;01KKJG6YVQPYH0V4DRCX01ZYT9;66263354;Tidak;ebe90a35-fbc3-4941-8cbd-debcacdaa829;20;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Jasa Event Organizer dan Multimedia;01JHHE3CRNHK3NZG76G3T65V71;APBN;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja dan Fasilitasi Kesejahteraan Pekerja, ;;2026;DRAFT;DN.5586.BDC.002.056.0C.522191;7770000;83587619009;;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
